Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol
ENSG00000257501,11.844516767102858,-2.795961487076404,0.4258347030233886,-6.565837559093529,5.174119737185165e-11,1.485498413164542e-09,PAFAH1B2P2
ENSG00000138100,16.127013782564198,-2.7778834254721785,0.3633953578870462,-7.644245764789392,2.101736350146485e-14,1.7364564080686242e-12,TRIM54
ENSG00000091664,297.6360512816728,-2.7657862605822214,0.5195642321014606,-5.323280721991882,1.0191228503152283e-07,9.728458288579273e-07,SLC17A6
ENSG00000146360,39.08409749040057,-2.7612199406935725,0.6314338990714091,-4.372935860355678,1.2258674811582774e-05,6.13288485317255e-05,GPR6
ENSG00000197893,16.31237533427856,-2.7389130879014645,0.40359953443851776,-6.786214686079367,1.1511381713382986e-11,4.06334593315683e-10,NRAP
ENSG00000102287,23.646123810697524,-2.7077403820895243,0.2667318499650837,-10.151545015880101,3.261584276926753e-24,3.428287473303009e-21,GABRE
ENSG00000091482,9.149362684048073,-2.705252433954762,0.49670273113582347,-5.446421499975627,5.139326885371164e-08,5.40200359284569e-07,SMPX
ENSG00000197261,14.371689404766057,-2.6992866244720184,0.37790481528936015,-7.142768536582911,9.146958246831841e-13,4.502255623198737e-11,C6orf141
ENSG00000251226,19.609613587048646,-2.682599295716955,0.4294298579994654,-6.246885831865689,4.187168813426414e-10,8.792589783576888e-09,LINC02714
ENSG00000170290,15.86093737190065,-2.6744832379037153,0.5613614418326361,-4.764280263305087,1.8952892604040255e-06,1.2130877133573804e-05,SLN
ENSG00000166426,61.08111503664396,-2.6395673748867314,0.43927123791621925,-6.008969281503852,1.8670649333230556e-09,3.137199692581902e-08,CRABP1
ENSG00000119547,29.67976576611694,-2.636478971295674,0.3167188175901003,-8.324352153612242,8.479118536298152e-17,1.407236164094395e-14,ONECUT2
ENSG00000111249,627.3583241563338,-2.627841452520255,0.5035356491448366,-5.218779359481626,1.8010616464411233e-07,1.587148875205685e-06,CUX2
ENSG00000118194,43.248633741162486,-2.616076671885949,0.4707990842878073,-5.556673237466829,2.7496481131305166e-08,3.1857527434433175e-07,TNNT2
ENSG00000100628,29.607220698338462,-2.6125502669632135,0.24716503308992635,-10.570064196793915,4.102137333958121e-26,7.761243835848765e-23,ASB2
ENSG00000250584,18.72041583628211,-2.5888576993157373,0.3513063703371728,-7.369230728241657,1.716154218144227e-13,1.068080191029236e-11,LINC01511
ENSG00000168229,13.695044915226381,-2.5811784620142686,0.5449640621657442,-4.736419593902018,2.1752698683997273e-06,1.3682216060546157e-05,PTGDR
ENSG00000225526,10.022701326507727,-2.578084263462925,0.40077949853439754,-6.432675006807158,1.253775420562197e-10,3.1212409153995745e-09,MKRN2OS
ENSG00000189275,10.372211257148285,-2.5671584362728397,0.4690037084270643,-5.47364208458506,4.408790814310876e-08,4.7475425274195656e-07,LINC01164
ENSG00000163793,15.245711067615417,-2.5417476199299225,0.3197830384070463,-7.948350333373766,1.8901150687514053e-15,1.9867209500431438e-13,DNAJC5G
ENSG00000163833,31.526642314391086,-2.535482574102002,0.35102612089932,-7.223059547836954,5.083074180881527e-13,2.7321523722238208e-11,FBXO40
ENSG00000124107,17.393132233603517,-2.5318979572709397,0.5310263395864969,-4.767932903747288,1.8612574526535413e-06,1.1937285086171187e-05,SLPI
ENSG00000265313,34.93193381062376,-2.525911757027832,0.3915425170660912,-6.451181281550238,1.1098164748898363e-10,2.814708807629451e-09,LINC01476
ENSG00000226519,8.799724940073535,-2.519804194902771,0.42301201862060955,-5.956814662428609,2.5720164263457754e-09,4.166314279662849e-08,SMIM2
ENSG00000248713,7.762908459770402,-2.515637572669566,0.45853752852136676,-5.486219592061904,4.106264025989853e-08,4.4701102055079405e-07,C4orf54
ENSG00000102683,8.128159695465602,-2.491284833607822,0.6046920907512952,-4.119922968584795,3.789990862084538e-05,0.0001636017045645436,SGCG
ENSG00000258240,35.48644054289017,-2.4780528127252515,0.5019351254370836,-4.936998203836343,7.933420143796798e-07,5.700733350574836e-06,LINC01404
ENSG00000205592,14.713362324412705,-2.457607308886519,0.4679132626259205,-5.252271104893399,1.502351090085288e-07,1.3587228787960634e-06,MUC19
ENSG00000168079,104.50546174712493,-2.456073893591121,0.38247600216070765,-6.421511100607915,1.349281722920914e-10,3.3153779477485318e-09,SCARA5
ENSG00000248673,10.562014010725708,-2.4548930411781362,0.36500015080767234,-6.725731580510169,1.747123778078256e-11,5.819644697401515e-10,LINC01331
ENSG00000124134,242.45769798278937,-2.441871276927633,0.3209146442297225,-7.609098932798005,2.7601341795605693e-14,2.1759057782202486e-12,KCNS1
ENSG00000233936,6.1185107646271595,-2.4313822728671517,0.5481795667791713,-4.435375596271741,9.191189723491067e-06,4.7787114473330854e-05,ENSG00000233936
ENSG00000249645,9.549863711560326,-2.4188103317652443,0.4567758485814715,-5.295398912348187,1.1875687533495594e-07,1.1085007886399698e-06,ENSG00000249645
ENSG00000189108,33.515452686473616,-2.40125299712766,0.3181654061824492,-7.5471844218999795,4.447685737697683e-14,3.300008398323144e-12,IL1RAPL2
ENSG00000152931,261.37788045290625,-2.3820531808026373,0.24613888239897866,-9.677679355598315,3.7513416060170404e-22,2.4474270064083585e-19,PART1
ENSG00000258517,6.652544155740005,-2.3786497604928294,0.4959475057851666,-4.796172443144028,1.617260699867525e-06,1.057258951941629e-05,ENSG00000258517
ENSG00000214043,18.289946440969793,-2.3445868327521455,0.28851536584454524,-8.126384623879725,4.4228409034885117e-16,6.020154668633284e-14,LINC02347
ENSG00000225953,48.086059439696896,-2.3354462367887177,0.30957081261716474,-7.544142217557446,4.55274098934048e-14,3.348768391991724e-12,SATB2-AS1
ENSG00000143867,18.29498177382752,-2.3240889657949055,0.4784476456905718,-4.857561713864033,1.1884010337126592e-06,8.087966747425725e-06,OSR1
ENSG00000163817,108.75962922225219,-2.302107192380089,0.43372221162173874,-5.307791786296205,1.109612894198789e-07,1.0455117509084206e-06,SLC6A20
ENSG00000223930,17.80923740075556,-2.2993211781946807,0.4285675664338903,-5.365131097827413,8.08904453199011e-08,8.012812698704339e-07,ENSG00000223930
ENSG00000115593,14.857607936339887,-2.2905535975469977,0.35133568897392525,-6.519558557334588,7.051460754555528e-11,1.919620683110656e-09,SMYD1
ENSG00000112175,28.583302566383345,-2.2755345033073486,0.5196114573349468,-4.379300092762419,1.1906108334163816e-05,5.98627610104649e-05,BMP5
ENSG00000263878,58.92010660516626,-2.2697917437370076,0.3227971557678713,-7.031634892623564,2.041273828419098e-12,8.919376635955966e-11,DLGAP1-AS4
ENSG00000240244,14.692473195473529,-2.267622523079551,0.32495012719953376,-6.9783709353255015,2.9862236763815066e-12,1.2417439990579804e-10,GAPDHP33
ENSG00000233542,9.116212441707107,-2.2487111420078105,0.3852118765141112,-5.837595565217302,5.29595193507841e-09,7.803692415240149e-08,ENSG00000233542
ENSG00000254187,7.1347255312952225,-2.2448029417431523,0.347342642467832,-6.462791109649163,1.0278914313110237e-10,2.6423513424462728e-09,ENSG00000254187
ENSG00000065325,116.12655826040216,-2.2447522988700395,0.3280436665525299,-6.842846022483977,7.763508690255968e-12,2.885767866790627e-10,GLP2R
ENSG00000115474,18.807697649628643,-2.243004128887941,0.7794278220897054,-2.87775733085108,0.004005131038258125,0.009587181078421525,KCNJ13
ENSG00000110975,61.353363105843485,-2.229298355317828,0.26744850934550163,-8.335430101193511,7.721698309366208e-17,1.3044154644036486e-14,SYT10
ENSG00000139219,10.293005303864673,-2.2198795145139036,0.6603897771834794,-3.3614686223362655,0.000775291648554161,0.002289451848079402,COL2A1
ENSG00000200593,19.6780090875745,-2.2132095346029788,0.47437464037571564,-4.665530882616461,3.0782125743705025e-06,1.850056604418358e-05,SNORD115-33
ENSG00000232973,41.0439261282153,-2.209424552569721,0.2769027668530794,-7.979062750723648,1.4744860447238872e-15,1.5850724980781788e-13,CYP1B1-AS1
ENSG00000115297,11.505460308594166,-2.198787782296679,0.3383374191791449,-6.49880166264569,8.09623156733105e-11,2.1519048242409624e-09,TLX2
ENSG00000165553,99.67919758831076,-2.195717889026348,0.21608150887304461,-10.161526085586566,2.9443127526210942e-24,3.2768468987994767e-21,NGB
ENSG00000175206,17.472837847112125,-2.1861662711378806,0.2905456915121207,-7.524345860233417,5.2984919244718186e-14,3.840899126858499e-12,NPPA
ENSG00000260941,37.27421180396583,-2.1757146225768857,0.24461461829739828,-8.89445871109669,5.870473085901358e-19,1.7914411416976402e-16,LINC00622
ENSG00000146242,72.28642245683257,-2.1729530969694424,0.25742501851057353,-8.441110772922759,3.143360738436361e-17,6.139505155385074e-15,TPBG
ENSG00000267799,6.635470154151044,-2.1728381823114087,0.33301693463130594,-6.52470777414677,6.813424100158012e-11,1.865556931620689e-09,MAN1A2P1
ENSG00000272321,67.93252998830154,-2.1693668182450785,0.2682276586795042,-8.087781957032174,6.076105262637127e-16,7.767561592506382e-14,ENSG00000272321
ENSG00000053108,322.09892032923386,-2.1653643710696584,0.2794953330540282,-7.74740797067649,9.37872586350008e-15,8.330774335090212e-13,FSTL4
ENSG00000232694,29.69677172687727,-2.1646429435277144,0.3352252810039441,-6.457278332484256,1.0660273038267991e-10,2.7182259553103825e-09,ENSG00000232694
ENSG00000188133,63.42412383746602,-2.161976637858257,0.5360427358138888,-4.033216931063652,5.501844587247777e-05,0.0002272318262185722,TMEM215
ENSG00000144550,116.02171023237482,-2.15721601087433,0.28549349200753255,-7.556095222014424,4.1534982313328736e-14,3.1184201006673797e-12,CPNE9
ENSG00000139144,8.939341779677784,-2.156775249489485,0.5415184846604948,-3.982828491702691,6.809990144107666e-05,0.00027338216322197545,PIK3C2G
ENSG00000171243,48.23018122750382,-2.14548751977888,0.2326835835888849,-9.220622644224086,2.9537995610700744e-20,1.0958017195185452e-17,SOSTDC1
ENSG00000229672,8.50343824877117,-2.1372565869891336,0.38127874187606614,-5.605496326579479,2.076590271587603e-08,2.505681628726878e-07,ENSG00000229672
ENSG00000271824,34.737564848940494,-2.113520807560387,0.628588380945897,-3.3623287856195665,0.000772880387782244,0.0022834564154109766,SMIM32
ENSG00000259964,36.06320901323476,-2.1030426305622485,0.23927003327608462,-8.78941086674079,1.5034627464754169e-18,4.183163994605131e-16,THSD4-AS1
ENSG00000214842,12.924917473193918,-2.0930027535167723,0.3041287081907335,-6.881963777665314,5.9033026211070825e-12,2.2887394588390574e-10,RAD51AP2
ENSG00000062524,19.919464341975726,-2.0893501331725663,0.39762105498173894,-5.2546265017794935,1.483251678554273e-07,1.3427330984807103e-06,LTK
ENSG00000167011,12.226082697464667,-2.083166294040292,0.3339798409841577,-6.237401299137414,4.448996358369593e-10,9.239847541202271e-09,NAT16
ENSG00000167889,1006.1363278274915,-2.080846434014722,0.28583031298402967,-7.280006141724326,3.3380497912934256e-13,1.919632281193666e-11,MGAT5B
ENSG00000102468,810.0373008501628,-2.075355425673358,0.19823854446308603,-10.468980345342525,1.1992781094814863e-25,1.7454109101069016e-22,HTR2A
ENSG00000156463,32.41263953098971,-2.072119419367756,0.3515431629452035,-5.8943527787816645,3.761527868075781e-09,5.7813247168150915e-08,SH3RF2
ENSG00000196415,7.029792722791483,-2.06044305716091,0.4785270075800929,-4.305803067585575,1.663810266899277e-05,7.99157069971388e-05,PRTN3
ENSG00000189238,24.120854171416585,-2.0502894761018102,0.3360682176519898,-6.100813371840343,1.055300673492373e-09,1.912479764604952e-08,LINC00943
ENSG00000104327,232.30953994619088,-2.045972604731936,0.3144350154306885,-6.506821773425973,7.675738734916136e-11,2.0628547850087117e-09,CALB1
ENSG00000225840,58775.81156592515,-2.04562540100037,0.5865445054207408,-3.4875876972592215,0.00048739905134519693,0.0015229711067631917,ENSG00000225840
ENSG00000243742,33.191000883336606,-2.0366480225820953,0.2980656807909406,-6.832883333558197,8.322463884731415e-12,3.075410482404656e-10,RPLP0P2
ENSG00000224982,47.60998220101265,-2.035441059812304,0.2538615749630146,-8.0179170877233,1.0755336271782665e-15,1.2561170510007903e-13,TMEM233
ENSG00000081138,108.73092831548418,-2.029627948634141,0.24446999035800387,-8.30215580105328,1.0223900916648309e-16,1.682053959504226e-14,CDH7
ENSG00000168348,29.671542863308055,-2.0288090222774127,0.2664795210175167,-7.613376872379066,2.6702570380867552e-14,2.1316988675359245e-12,INSM2
ENSG00000226958,384523.47678731836,-2.026101047759857,0.5790639144994991,-3.498924724934849,0.0004671384415617095,0.0014667324260745085,ENSG00000226958
ENSG00000210077,17.99183965264348,-2.0023732009901867,0.47754778548708304,-4.193032114991031,2.7525045819599296e-05,0.00012376672901123168,MT-TV
ENSG00000184999,90.79529830029232,-2.001714129905049,0.2757063641913416,-7.260311657208789,3.8619945001578337e-13,2.1876926929037787e-11,SLC22A10
ENSG00000186081,9.012466141497626,-1.998206352469665,0.4326406100218409,-4.618628732907875,3.862843000591608e-06,2.2384376591483378e-05,KRT5
ENSG00000269945,24.635270810897683,-1.9961891394404463,0.31559565390996974,-6.32514774747152,2.529903984274849e-10,5.7119073248782985e-09,ENSG00000269945
ENSG00000070193,13.485003353865798,-1.994475555810808,0.3191689321328443,-6.248965218772197,4.1318090610250475e-10,8.695642651234026e-09,FGF10
ENSG00000174145,362.4073067620444,-1.9893871553021152,0.2658083867913368,-7.484290391724213,7.193474163790243e-14,5.022159822100051e-12,NWD2
ENSG00000249436,40.89261534529273,-1.9884686040525625,0.30925347181258306,-6.429899048175067,1.2768871963527152e-10,3.1580007522867155e-09,LNCBRM
ENSG00000107593,33.2205002535927,-1.983019361724283,0.3365442974642029,-5.892298210565313,3.808610464789824e-09,5.8441938356710034e-08,PKD2L1
ENSG00000164647,11.066411150770573,-1.9650538476437847,0.3661044629063642,-5.367467613052212,7.984984087486889e-08,7.925978575656748e-07,STEAP1
ENSG00000184845,179.7344534554489,-1.9610526324479503,0.163410273303495,-12.00079158307122,3.51914428913394e-33,1.6645552487603538e-29,DRD1
ENSG00000171509,315.5150166474524,-1.9604931915697013,0.2910837658041865,-6.73515125844749,1.6375948728010617e-11,5.493492020105689e-10,RXFP1
ENSG00000145451,502.22379310970393,-1.9585012394057266,0.24032637714938,-8.14933950503643,3.659173143043616e-16,5.128263397510016e-14,GLRA3
ENSG00000156486,292.69353364643223,-1.9518638125128949,0.22297236423304226,-8.753837361086061,2.062182185677346e-18,5.495279852537378e-16,KCNS2
ENSG00000156140,89.38749591661495,-1.9514741639614057,0.15432499733628408,-12.645224024912945,1.1888519855276241e-36,1.1246539783091324e-32,ADAMTS3
ENSG00000258859,7.640385866950604,-1.9263322816947241,0.38398832515360276,-5.016642839138805,5.258218673472143e-07,3.977828760579486e-06,LINC02296
ENSG00000164794,711.7633033067606,-1.9160450427336786,0.27590343292449443,-6.944621973072862,3.7947508762750786e-12,1.5407014287365768e-10,KCNV1
ENSG00000106809,235.23532945932817,-1.9058305122942105,0.4097957470059095,-4.650683971756123,3.308359685466507e-06,1.962814840044726e-05,OGN
ENSG00000177984,16.009813225871586,-1.9015007144532707,0.3533117843637209,-5.3819340271304075,7.368977417559945e-08,7.404198233682112e-07,LCN15
ENSG00000201331,15.535128962958728,-1.8799987940604281,0.48027900566394277,-3.9143888695727975,9.063346822244667e-05,0.00035017055723273247,SNORD115-23
ENSG00000149742,31.437330356289916,-1.8778472456375512,0.2915287884333024,-6.441378416619654,1.1839327161265323e-10,2.9629638874489407e-09,SLC22A9
ENSG00000179294,285.48189918892956,-1.8718952513150442,0.24534267607256624,-7.629717264359602,2.3526911862075767e-14,1.91866022599342e-12,ENSG00000179294
ENSG00000153666,13.951268896282818,-1.8584053507189529,0.26624541275486985,-6.980046459729891,2.9508246429438574e-12,1.2324415506511652e-10,ENSG00000153666
ENSG00000173452,162.7920405393812,-1.8572583417538409,0.21979377033036865,-8.450004469927533,2.912916699093506e-17,5.863019568813738e-15,TMEM196
ENSG00000186854,96.8023899332908,-1.8478946108586063,0.22935103444057184,-8.057058104690705,7.815250676800922e-16,9.539647922907964e-14,TRABD2A
ENSG00000081277,19.346322587287805,-1.8459290849904804,0.3433442680443095,-5.376321251858668,7.60230987126503e-08,7.60230987126503e-07,PKP1
ENSG00000256196,13.994090009039724,-1.8455023063691722,0.3243251866288604,-5.690283648802958,1.2682851400142337e-08,1.6521287296000795e-07,ENSG00000256196
ENSG00000248738,34.62120232339151,-1.844523390845245,0.41224887565829726,-4.474295746470693,7.666357037559537e-06,4.092761714182462e-05,PEBP4-AS1
ENSG00000139865,68.72716565370986,-1.8305783580609687,0.2835942481663663,-6.454920612448696,1.0827564732205856e-10,2.757167223867225e-09,TTC6
ENSG00000254377,259.6672943368796,-1.8279372713770503,0.2080500994994481,-8.786043725885838,1.5491932151091675e-18,4.2479326999805e-16,MIR124-2HG
ENSG00000233844,19.1785121949454,-1.8275599306094055,0.3351031764875503,-5.453723088409168,4.9325994757974585e-08,5.213674976652956e-07,ENSG00000233844
ENSG00000187094,1335.349088979628,-1.825509237815211,0.24634909482441636,-7.410253482426352,1.2605823878724393e-13,8.16788314333786e-12,CCK
ENSG00000164112,421.93546184157873,-1.8229470611199035,0.2714524244072619,-6.715530594727434,1.8738310417590046e-11,6.133716835654043e-10,SMIM43
ENSG00000122691,14.981997920305563,-1.8045212270776734,0.2944536696271401,-6.128370651188343,8.878356431904883e-10,1.648464216797256e-08,TWIST1
ENSG00000166558,10.87309153810267,-1.8033115137781826,0.3193229430327842,-5.64729704872174,1.6299007012617037e-08,2.0395318298856768e-07,SLC38A8
ENSG00000186212,131.4918904654458,-1.7997609804344146,0.3284441910452645,-5.47965538591724,4.2615504630714077e-08,4.6258482364492843e-07,SOWAHB
ENSG00000115194,459.04458084169306,-1.7957499731380087,0.26433160423696345,-6.793550012007589,1.0940728571804567e-11,3.9056336712932527e-10,SLC30A3
ENSG00000141668,302.40030767026474,-1.7913083374891174,0.19243596768079418,-9.308594225277444,1.2953538956059069e-20,5.327846892361686e-18,CBLN2
ENSG00000223573,105.72906415010719,-1.7839158250752305,0.24923329868376223,-7.157614309549938,8.209313069169211e-13,4.119899290946458e-11,TINCR
ENSG00000168830,47.674307049573336,-1.7820530761178046,0.2851415731604647,-6.249713278796237,4.1120686494576116e-10,8.67339340554493e-09,HTR1E
ENSG00000224223,120.60552741963416,-1.7794739625483391,0.22591784173218674,-7.876642008017269,3.3629666429980845e-15,3.229813649011358e-13,VSTM2A-OT1
ENSG00000096696,465.0309643279783,-1.7678958552022181,0.39221843196864453,-4.507426757913179,6.561857046815283e-06,3.563442460555257e-05,DSP
ENSG00000155011,37.10146279582273,-1.7649582263072205,0.27643754415921673,-6.384654557959308,1.7178480424894162e-10,4.078003132233344e-09,DKK2
ENSG00000049283,13.295340970167151,-1.757865977488489,0.2643581749571979,-6.649561632709503,2.9396723301749256e-11,8.985234327449046e-10,EPN3
ENSG00000117016,4362.944877895096,-1.7577983007417173,0.23093174975664943,-7.611765392130119,2.703770246952415e-14,2.149383742535281e-12,RIMS3
ENSG00000120903,40.17275331993911,-1.7554630858865894,0.44368899216997126,-3.9565171028946673,7.605044584583375e-05,0.00030120879954012445,CHRNA2
ENSG00000109255,8.715535569682794,-1.7539201357229566,0.45841122867905265,-3.8260845851813294,0.00013019756899009855,0.00048300745201816956,NMU
ENSG00000253686,6.858438228816944,-1.7521283291048864,0.44460853658886246,-3.940833755796981,8.11988876178833e-05,0.00031846661561574463,LINC01484
ENSG00000103154,728.0199483192808,-1.7495477173401104,0.2723112966856963,-6.424807705864113,1.3203631897632756e-10,3.257010632375642e-09,NECAB2
ENSG00000143320,55.5058606395023,-1.7472539112140657,0.35798230591705754,-4.880838751898801,1.0563559054697736e-06,7.288932797771013e-06,CRABP2
ENSG00000050628,245.85727691360037,-1.7448113189493546,0.28600557173572416,-6.100620027646178,1.056578063738607e-09,1.9129623890846357e-08,PTGER3
ENSG00000197322,31.33416044760447,-1.7380183136319038,0.21091112109998103,-8.240524750745637,1.714569912187939e-16,2.65898874906523e-14,TMEM132E-DT
ENSG00000266949,7.378662517299093,-1.7357856758124597,0.4044561585910699,-4.291653468348954,1.773475661156031e-05,8.456189392407286e-05,ENSG00000266949
ENSG00000186564,7.9693804298325475,-1.7319424333995748,0.5101381143681433,-3.395046134799705,0.0006861703704881307,0.002056445970162432,FOXD2
ENSG00000089558,40.54813104784683,-1.7287088983752235,0.343152619635463,-5.037726071308041,4.7109498862222215e-07,3.6217461132598306e-06,KCNH4
ENSG00000227895,9.307743417067801,-1.7228562538563221,0.32725534917319093,-5.26456254484185,1.405235551659867e-07,1.2831591041218475e-06,ENSG00000227895
ENSG00000105989,23.606599092822584,-1.722320148280167,0.3276776581147766,-5.25614153308214,1.4710909430611394e-07,1.3349180164372545e-06,WNT2
ENSG00000242428,17.313282031681666,-1.7149224303421762,0.33776691630969147,-5.077236246458784,3.829645807303279e-07,3.025340236917663e-06,CFAP20DC-AS1
ENSG00000224825,20.498103385822677,-1.7125303522318431,0.28316625675473234,-6.0477910463575135,1.468452339122712e-09,2.5465736256830167e-08,RORB-AS1
ENSG00000110931,2163.299620188776,-1.7113967505217536,0.14173988817781988,-12.074207003569239,1.4455101322968302e-33,9.116350567685343e-30,CAMKK2
ENSG00000137825,472.7335945470965,-1.7111735364914458,0.28151101801230605,-6.078531307846157,1.2128830388096058e-09,2.160804811137264e-08,ITPKA
ENSG00000119714,54.685187916140876,-1.710826750790501,0.3077052549395469,-5.559952985289827,2.6984733243463683e-08,3.1322156623701407e-07,GPR68
ENSG00000172031,105.55229710726785,-1.707118928239761,0.240368111515912,-7.102102344082162,1.2287317999424859e-12,5.797407893992976e-11,EPHX4
ENSG00000229231,13.866869521193577,-1.7041577774687993,0.3452251402393068,-4.936366384810484,7.959152170007968e-07,5.714882696643292e-06,FEM1AP1
ENSG00000207375,18.80845796489836,-1.6935754904877613,0.41819945489578014,-4.049683639376859,5.128691856826496e-05,0.000213686082209111,SNORD116-23
ENSG00000204588,31.74085112549609,-1.6898492617570215,0.1928601786297758,-8.762043433553703,1.9174236418094735e-18,5.182522186147891e-16,LINC01123
ENSG00000112038,67.5036154127498,-1.6881193446125977,0.20028468582256556,-8.428599209567732,3.498275139379754e-17,6.618736563706494e-15,OPRM1
ENSG00000258072,11.896511142454766,-1.6875310000229011,0.3815563688644452,-4.422756734595163,9.74494443152582e-06,5.032051000121957e-05,ENSG00000258072
ENSG00000196503,13.622945360634578,-1.679923491473935,0.3704165370055521,-4.535228111181103,5.75412606980736e-06,3.174921704308989e-05,ARL9
ENSG00000184611,450.5323816845779,-1.6774186787691336,0.244779613200192,-6.852771179915476,7.243289890618859e-12,2.7344657315773655e-10,KCNH7
ENSG00000094796,9.299699395483502,-1.6769682388687897,0.3930315174016251,-4.266752574845428,1.9833892049292433e-05,9.31853085603707e-05,KRT31
ENSG00000206187,10.969901259497034,-1.6690841993581313,0.3472545734283677,-4.8065146640968095,1.5358422287565208e-06,1.0103663062612438e-05,LINC02346
ENSG00000162817,1598.037688342373,-1.66855989771576,0.2038059115978063,-8.187004413338714,2.678083553143826e-16,3.897641601960092e-14,C1orf115
ENSG00000226757,8.432140625271606,-1.6667769235311387,0.31295659501758283,-5.325904454697605,1.0045192655813108e-07,9.606928027860518e-07,PP12613
ENSG00000113100,299.8642122166252,-1.6665312341190055,0.24732172628883511,-6.738313124067167,1.6023596901858195e-11,5.413686667556376e-10,CDH9
ENSG00000124772,743.6100296409426,-1.6649030951133927,0.17504668659445616,-9.511194570455363,1.884854832351289e-21,9.638230656239564e-19,CPNE5
ENSG00000163032,5153.361738024652,-1.6629545681824884,0.19864708675549309,-8.371401742374173,5.693683657335478e-17,9.882981174017179e-15,VSNL1
