Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol
ENSG00000107518,10839.861309453761,-1.4314001798360798,0.15029790236202492,-9.523753541072342,1.6703433517355093e-21,8.778582281898843e-19,ATRNL1
ENSG00000124772,743.6100296409426,-1.6649030951133927,0.17504668659445616,-9.511194570455363,1.884854832351289e-21,9.638230656239564e-19,CPNE5
ENSG00000141431,560.3382169908443,-0.7076588033773388,0.07457765391436957,-9.48888529250164,2.335179594078684e-21,1.1626736294728605e-18,ASXL3
ENSG00000028137,230.78731098890233,0.6840881620845678,0.07215869131685078,9.480329390685844,2.5348164552639973e-21,1.2297109572716623e-18,TNFRSF1B
ENSG00000122824,159.43887026780246,-1.2459584340665348,0.1317506821845443,-9.456941045066547,3.1708344030490324e-21,1.4998046726421924e-18,NUDT10
ENSG00000101542,1021.2534293996205,0.5659336844570038,0.06007820964345949,9.419949226443286,4.513062070127069e-21,2.067048480215336e-18,CDH20
ENSG00000122644,375.3815612959609,-1.1802190362932492,0.12531250359833335,-9.418206502969797,4.588585421196834e-21,2.067048480215336e-18,ARL4A
ENSG00000101955,158.75969332156888,1.9443594213985613,0.20753319441897264,9.368908076812257,7.3286753101646e-21,3.224617136472424e-18,SRPX
ENSG00000171051,127.02889214955601,1.2194714541282368,0.13083130642515453,9.320945326078107,1.153083023337732e-20,4.9582570003522474e-18,FPR1
ENSG00000141668,302.40030767026474,-1.7913083374891174,0.19243596768079418,-9.308594225277444,1.2953538956059069e-20,5.327846892361686e-18,CBLN2
ENSG00000229855,11.108862370603248,-5.532725475673056,0.5942921204631503,-9.309774242608553,1.2810434597370875e-20,5.327846892361686e-18,LOC102467226
ENSG00000138135,260.6994515418523,2.7145940897710963,0.29207155506225596,9.294277524534944,1.4820930611299266e-20,5.849775083281427e-18,CH25H
ENSG00000267287,39.57343067688452,3.4131260167962503,0.36723441142278973,9.294134510904495,1.4840867018895797e-20,5.849775083281427e-18,ENSG00000267287
ENSG00000261037,50.46969762203913,-3.375402563955496,0.36577974236753324,-9.227964736669074,2.758228029888075e-20,1.0437134865096476e-17,ENSG00000261037
ENSG00000154146,2873.649198600356,-1.3311641517429895,0.14423464803127575,-9.229156585554538,2.727711901678875e-20,1.0437134865096476e-17,NRGN
ENSG00000171243,48.23018122750382,-2.14548751977888,0.2326835835888849,-9.220622644224086,2.9537995610700744e-20,1.0958017195185452e-17,SOSTDC1
ENSG00000090104,731.8113367128091,2.7654494173422917,0.3024533856292008,9.143390514836735,6.052436417652973e-20,2.202155711961428e-17,RGS1
ENSG00000136535,649.970180180301,-1.5258121496163513,0.16847783283848022,-9.056456412750443,1.3475726138614186e-19,4.8105799725015167e-17,TBR1
ENSG00000151952,654.3727930297529,-1.3497657526739195,0.14914745276783087,-9.049874655083926,1.431325470606755e-19,5.014940352570334e-17,TMEM132D
ENSG00000185164,410.95046438366546,-0.6746579574114455,0.07465125279592463,-9.037463299588142,1.6034953086048008e-19,5.5160238616005146e-17,NOMO2
ENSG00000143067,261.85931401825934,-1.604126329093381,0.17776308766238003,-9.023956267794183,1.814164375877836e-19,6.129283927072973e-17,ZNF697
ENSG00000132470,1238.1787359150037,1.7651213721862677,0.19616515639380563,8.998139142727007,2.295757338637602e-19,7.620303306495338e-17,ITGB4
ENSG00000074590,1993.6869073220525,-0.9412926931909972,0.10477394342039383,-8.984034221315548,2.610165199934478e-19,8.370224675044122e-17,NUAK1
ENSG00000255087,23.542198006132253,-3.45323007046047,0.38429954837516406,-8.98577707171628,2.5691233325745566e-19,8.370224675044122e-17,LOC101929473
ENSG00000133636,49.142614372611376,6.990329165918655,0.7827890446218333,8.930029378854803,4.258956743375186e-19,1.342991026410975e-16,NTS
ENSG00000164951,1919.8190870216272,-1.4564900805115566,0.16330473716504643,-8.918847706417314,4.711647613241319e-19,1.4613831613528814e-16,PDP1
ENSG00000260941,37.27421180396583,-2.1757146225768857,0.24461461829739828,-8.89445871109669,5.870473085901358e-19,1.7914411416976402e-16,LINC00622
ENSG00000203805,157.5041377238551,1.390248417198586,0.15712791892730693,8.84787647344687,8.920030458422875e-19,2.678840893227949e-16,PLPP4
ENSG00000167588,467.84016394703366,1.7124917326065605,0.1938599064663936,8.833656034510819,1.0130885177643769e-18,2.994942930640939e-16,GPD1
ENSG00000120693,739.8022248800005,1.0601590314205036,0.12016263232544663,8.822701458047167,1.1173093781104131e-18,3.252229759053695e-16,SMAD9
ENSG00000162643,19.13352652727948,2.848964659463104,0.3232831151225,8.812599626131295,1.2227663356431409e-18,3.5052634955103373e-16,DNAI3
ENSG00000259964,36.06320901323476,-2.1030426305622485,0.23927003327608462,-8.78941086674079,1.5034627464754169e-18,4.183163994605131e-16,THSD4-AS1
ENSG00000198739,582.0506948424603,-1.041861177226061,0.11852590949731427,-8.79015551658491,1.493530798535438e-18,4.183163994605131e-16,LRRTM3
ENSG00000254377,259.6672943368796,-1.8279372713770503,0.2080500994994481,-8.786043725885838,1.5491932151091675e-18,4.2479326999805e-16,MIR124-2HG
ENSG00000204588,31.74085112549609,-1.6898492617570215,0.1928601786297758,-8.762043433553703,1.9174236418094735e-18,5.182522186147891e-16,LINC01123
ENSG00000156486,292.69353364643223,-1.9518638125128949,0.22297236423304226,-8.753837361086061,2.062182185677346e-18,5.495279852537378e-16,KCNS2
ENSG00000168807,722.959223154241,-0.7565081674546129,0.08650460615728614,-8.745293471183482,2.2243674075677783e-18,5.845143243219773e-16,SNTB2
ENSG00000183780,198.79319441374963,-1.1583112199588195,0.1325899960568838,-8.736037818885526,2.4142917709318295e-18,6.257315110415098e-16,SLC35F3
ENSG00000110324,184.4523197962037,0.8335013810373227,0.09557553962560475,8.720865027834247,2.760843828486206e-18,7.0588061128323e-16,IL10RA
ENSG00000147145,55.51773314783044,1.649130024114346,0.1892026239485598,8.716211169263222,2.8766654662400075e-18,7.256868082834792e-16,LPAR4
ENSG00000005249,988.9949385852516,-1.0785065040718107,0.12412018770798189,-8.68921102995121,3.649651636616687e-18,8.96771544997243e-16,PRKAR2B
ENSG00000137628,248.01524628922306,0.584400790144622,0.06724741033772634,8.69030922097484,3.614543151284297e-18,8.96771544997243e-16,DDX60
ENSG00000053524,1670.655837292549,-0.7861544128593656,0.09063451271566401,-8.673896833600978,4.175786652082508e-18,1.012895941761552e-15,MCF2L2
ENSG00000203668,489.6326322913959,-1.0470107064279377,0.12130528674968453,-8.6312042490651,6.070936260365232e-18,1.4539508107102556e-15,CHML
ENSG00000117461,648.8224400470832,-1.1416082157503848,0.13241459185918697,-8.621468372340715,6.610094371392091e-18,1.5632873188342295e-15,PIK3R3
ENSG00000125538,160.08154831231923,2.5874080959051695,0.30041182420286383,8.61287035811856,7.125365534818682e-18,1.6643446409724627e-15,IL1B
ENSG00000107165,26.967884827079466,-3.0405086442300693,0.35308231990427014,-8.611330765738796,7.221729005618698e-18,1.666281863247631e-15,TYRP1
ENSG00000172260,2592.0398853227634,-1.2373267707483606,0.14386929370096363,-8.600353410507314,7.947099562083913e-18,1.8115557074051523e-15,NEGR1
ENSG00000143473,712.2404938630963,-1.0805319573839016,0.12651553665020673,-8.540705639745916,1.3340465268209297e-17,3.0047809866014276e-15,KCNH1
ENSG00000176406,2584.8409759291803,-1.1014513056158788,0.12909770481305635,-8.531920123683586,1.4393842928205307e-17,3.2039000964899344e-15,RIMS2
ENSG00000196517,369.3588755563928,1.6773241705322395,0.19696985000274145,8.515639172740876,1.6567394127139455e-17,3.64482670797068e-15,SLC6A9
ENSG00000103710,379.8947747747988,1.9319710652056925,0.22705112373535677,8.508969404870832,1.7548613128167064e-17,3.772951822555918e-15,RASL12
ENSG00000151090,1656.988466583028,-1.1670873289490231,0.13713923367097117,-8.510236623817924,1.7357875642408466e-17,3.772951822555918e-15,THRB
ENSG00000154134,208.69995402328323,0.7966533257239857,0.09364067010727699,8.507556864034832,1.7763662054785672e-17,3.7762751244555605e-15,ROBO3
ENSG00000197360,47.77900781987686,-1.492948796511463,0.1758637102687339,-8.489237456835848,2.0799734171222467e-17,4.372566339105879e-15,ZNF98
ENSG00000254746,29.649363061562337,-1.3747000257568078,0.162055402725305,-8.482901542548499,2.1964651555925415e-17,4.566716565253944e-15,LOC105376654
ENSG00000139192,126.30783297420388,0.6324804516236813,0.0747025629605721,8.466649958951255,2.5255161760889358e-17,5.193778918652464e-15,TAPBPL
ENSG00000137501,2397.9165652891675,-1.5649204230063654,0.1850693382250703,-8.45586004691497,2.770377287579569e-17,5.636079385054349e-15,SYTL2
ENSG00000173452,162.7920405393812,-1.8572583417538409,0.21979377033036865,-8.450004469927533,2.912916699093506e-17,5.863019568813738e-15,TMEM196
ENSG00000133401,2596.617524055327,-0.806040697850958,0.09543666443440797,-8.445817994874876,3.019237784518836e-17,6.013050408746988e-15,PDZD2
ENSG00000146242,72.28642245683257,-2.1729530969694424,0.25742501851057353,-8.441110772922759,3.143360738436361e-17,6.139505155385074e-15,TPBG
ENSG00000204592,3024.824655863172,0.7619412857577459,0.09026722099833016,8.440952067992,3.147632135688965e-17,6.139505155385074e-15,HLA-E
ENSG00000143226,174.9347675330964,1.0105005435962957,0.11984419435036532,8.431785528484513,3.4043047726290766e-17,6.572392479402258e-15,FCGR2A
ENSG00000112038,67.5036154127498,-1.6881193446125977,0.20028468582256556,-8.428599209567732,3.498275139379754e-17,6.618736563706494e-15,OPRM1
ENSG00000125089,243.08437651634793,1.1969825399011764,0.14201272232743123,8.428699346677949,3.495283337022735e-17,6.618736563706494e-15,SH3TC1
ENSG00000117114,926.5668262233625,-1.2473237301903248,0.14800792940255797,-8.427411526025766,3.533952877462097e-17,6.62003845956266e-15,ADGRL2
ENSG00000160200,834.6264209450422,0.6162663347968883,0.07314774926944048,8.424952796932478,3.608957109497104e-17,6.694261618792668e-15,CBS
ENSG00000156103,1106.6462514183218,-0.715685768963805,0.08501670403125251,-8.41817825236692,3.8238367660015706e-17,7.023979768228127e-15,MMP16
ENSG00000183864,1067.7334323644475,1.0884912641184354,0.12936403235837363,8.41417234972251,3.9567860198627865e-17,7.167323395543464e-15,TOB2
ENSG00000197696,107.23093794759643,1.5745480613305596,0.18714417929091293,8.413556153851557,3.9776371909728525e-17,7.167323395543464e-15,NMB
ENSG00000101333,241.60207896054314,-0.8678249417656584,0.1032025141429014,-8.40895155484301,4.1369192733510733e-17,7.384010627528519e-15,PLCB4
ENSG00000115183,797.7075072839458,1.1292980315958356,0.1346778364265706,8.385180973794114,5.06477751480654e-17,8.955662671041098e-15,TANC1
ENSG00000138439,372.0203926860281,-0.578836123907707,0.06909554889595142,-8.377328686965873,5.414248891002342e-17,9.484961946089289e-15,FAM117B
ENSG00000163032,5153.361738024652,-1.6629545681824884,0.19864708675549309,-8.371401742374173,5.693683657335478e-17,9.882981174017179e-15,VSNL1
ENSG00000128016,407.8724130763856,2.4004433477710223,0.2876481794638321,8.345067061593712,7.117348574580713e-17,1.2241839548278826e-14,ZFP36
ENSG00000162981,610.943701014766,-1.2430674170712224,0.1490953610777625,-8.337398347510527,7.594288571387881e-17,1.2944499078437722e-14,LRATD1
ENSG00000110975,61.353363105843485,-2.229298355317828,0.26744850934550163,-8.335430101193511,7.721698309366208e-17,1.3044154644036486e-14,SYT10
ENSG00000142089,684.9346805313145,0.6907944710177301,0.08289348034160449,8.333519936320231,7.847363138581208e-17,1.3139124830261633e-14,IFITM3
ENSG00000119547,29.67976576611694,-2.636478971295674,0.3167188175901003,-8.324352153612242,8.479118536298152e-17,1.407236164094395e-14,ONECUT2
ENSG00000081138,108.73092831548418,-2.029627948634141,0.24446999035800387,-8.30215580105328,1.0223900916648309e-16,1.682053959504226e-14,CDH7
ENSG00000004468,380.7711545860856,1.7585927989373151,0.2122360578473495,8.286022727590336,1.1709841674670435e-16,1.9099155559031433e-14,CD38
ENSG00000163659,726.414839870972,0.7216698516816075,0.08719334324082434,8.276662241157398,1.2667587594778578e-16,2.0484680110530827e-14,TIPARP
ENSG00000166016,193.92616348921678,0.9879137798281316,0.11951153905684957,8.266262719269292,1.382237675216202e-16,2.216265831787334e-14,ABTB2
ENSG00000133019,1208.348589561629,-1.6424884237617179,0.19883006591248115,-8.260764870865609,1.4474195587920486e-16,2.3012754665836606e-14,CHRM3
ENSG00000175322,186.69843476828623,-0.5349605146919733,0.06486791564746819,-8.246920058280812,1.6252906509432005e-16,2.5625415929871126e-14,ZNF519
ENSG00000106123,1367.3680934047704,-1.6580724231648154,0.20117667235713121,-8.241872199881035,1.6953660326372337e-16,2.6509359783054928e-14,EPHB6
ENSG00000197322,31.33416044760447,-1.7380183136319038,0.21091112109998103,-8.240524750745637,1.714569912187939e-16,2.65898874906523e-14,TMEM132E-DT
ENSG00000215041,619.5925250778549,-0.5242858798417461,0.06369702345965028,-8.230932174936902,1.8576213298815087e-16,2.8574142732811496e-14,NEURL4
ENSG00000106366,119.8524954788729,2.29880625097467,0.2795677483012796,8.222716192918408,1.9894523406345721e-16,3.0355192165166216e-14,SERPINE1
ENSG00000172568,103.6292378389963,-1.655815508433959,0.20162671165708515,-8.212282464091725,2.1702300203570495e-16,3.2848601588124304e-14,FNDC9
ENSG00000216863,302.9609388614559,-1.4796608369682902,0.18044801541448055,-8.1999285698409,2.40529909851524e-16,3.6117665828498685e-14,LY86-AS1
ENSG00000163884,400.2248020620512,0.8870529009813404,0.1082888600299234,8.191543439798162,2.578973024541421e-16,3.842060600340448e-14,KLF15
ENSG00000198626,3930.9074426910397,-0.9451215419397572,0.11541954607156046,-8.18857441488965,2.643384729691237e-16,3.892403116981849e-14,RYR2
ENSG00000171817,305.57789485916965,-0.836048161791546,0.10210532004580235,-8.188095991634048,2.653911216123988e-16,3.892403116981849e-14,ZNF540
ENSG00000162817,1598.037688342373,-1.66855989771576,0.2038059115978063,-8.187004413338714,2.678083553143826e-16,3.897641601960092e-14,C1orf115
ENSG00000145335,2493.6813519900134,-1.0016518125157066,0.12236167467547746,-8.185993001258325,2.700674288013452e-16,3.9005158419247723e-14,SNCA
ENSG00000260837,139.0715095275598,-1.2410368304717678,0.15187068216670083,-8.171668242785293,3.0415396886957134e-16,4.3595402204638565e-14,ENSG00000260837
ENSG00000163638,210.0067047247118,1.2993975477328603,0.1591112587320891,8.166597122588168,3.172100344649244e-16,4.512491618102534e-14,ADAMTS9
ENSG00000150051,108.85551979984082,-1.6036421664619442,0.19672313485095505,-8.151772122160034,3.586296082696034e-16,5.0636359615379826e-14,MKX
ENSG00000145451,502.22379310970393,-1.9585012394057266,0.24032637714938,-8.14933950503643,3.659173143043616e-16,5.128263397510016e-14,GLRA3
ENSG00000248905,1082.3218266146746,-1.393887289100228,0.17108142760015635,-8.147507936150483,3.715005167811649e-16,5.168227777573265e-14,FMN1
ENSG00000122862,446.16943173396567,0.9625324052014222,0.11828652453426396,8.137295511819746,4.0420528609641645e-16,5.582163513097956e-14,SRGN
ENSG00000183049,2863.5841266700163,-1.2368534938217197,0.15215330340733804,-8.128995336436901,4.3286296536720327e-16,5.934613988947454e-14,CAMK1D
ENSG00000214043,18.289946440969793,-2.3445868327521455,0.28851536584454524,-8.126384623879725,4.4228409034885117e-16,6.020154668633284e-14,LINC02347
ENSG00000026508,1151.6763873647715,2.299165268430074,0.28305151524131683,8.122780287785814,4.556237000433063e-16,6.157428860585254e-14,CD44
ENSG00000169744,869.6520053215289,-1.4424527638999,0.17761942477469997,-8.121030488245125,4.622418839465811e-16,6.202564854091713e-14,LDB2
ENSG00000119139,3247.470603391903,1.6272410908792916,0.20041087412582506,8.119524940835554,4.680120026574881e-16,6.235765556534983e-14,TJP2
ENSG00000106415,376.3714574176243,-0.6800732570564229,0.08384448932042735,-8.1111264743637,5.015261984751365e-16,6.635577395209499e-14,GLCCI1
ENSG00000127241,453.17341675484624,1.5992642593834445,0.19725164872297155,8.10773582749373,5.157170853505386e-16,6.775949482522354e-14,MASP1
ENSG00000162493,193.94379599062776,1.2503510912396132,0.15429514637613415,8.103632036432051,5.334227679227771e-16,6.960247426964788e-14,PDPN
ENSG00000197943,163.8849673090827,0.7694022163807065,0.09505470735145843,8.094309454195605,5.759011388884273e-16,7.46304763545825e-14,PLCG2
ENSG00000237172,223.82801514010308,1.1116821230990044,0.13742595578071476,8.089317020089512,6.000021756186292e-16,7.72247698143161e-14,B3GNT9
ENSG00000272321,67.93252998830154,-2.1693668182450785,0.2682276586795042,-8.087781957032174,6.076105262637127e-16,7.767561592506382e-14,ENSG00000272321
ENSG00000167434,139.08972488141066,-1.196777024300101,0.14815335204695382,-8.077961165001584,6.58585713913604e-16,8.362712555198247e-14,CA4
ENSG00000162852,836.033999799232,-0.8894520705628602,0.11013158122205158,-8.076267140571716,6.677950081986203e-16,8.423121036745264e-14,CNST
ENSG00000162738,249.18002395085145,1.094844508798644,0.1356456316177137,8.071358404553813,6.952031363983982e-16,8.710757179243506e-14,VANGL2
ENSG00000149485,2630.3356019471253,0.7221628179715817,0.08950978081798493,8.067976609618508,7.147273491224412e-16,8.896474635129334e-14,FADS1
ENSG00000107738,815.5629659332077,0.6741689163157185,0.08359700205775157,8.06451068484466,7.352977523606386e-16,9.092701617426982e-14,VSIR
ENSG00000183807,43.12032243326055,-1.6499199397325368,0.20466736293922033,-8.06147065188166,7.538199297306181e-16,9.261216279547594e-14,FAM162B
ENSG00000186854,96.8023899332908,-1.8478946108586063,0.22935103444057184,-8.057058104690705,7.815250676800922e-16,9.539647922907964e-14,TRABD2A
ENSG00000224383,77.04519464401572,1.5075715737056858,0.18715711353562053,8.055112334369051,7.940584859852471e-16,9.630504201821075e-14,PRR29
ENSG00000157216,1189.199282479953,-0.684879726112436,0.08514457305934921,-8.043727292343661,8.714634006315267e-16,1.0435498443005371e-13,SSBP3
ENSG00000120690,354.36827994601214,0.8817123058459794,0.10961442598397679,8.043761557213886,8.712196383492536e-16,1.0435498443005371e-13,ELF1
ENSG00000233670,184.2081656191044,2.2794281579144817,0.28354934866467224,8.038911634426471,9.06399123234968e-16,1.0785579504154461e-13,PIRT
ENSG00000198963,1506.30642590612,-1.3865633185644384,0.17290723429742197,-8.019116864592124,1.0650813780060613e-15,1.2561170510007903e-13,RORB
ENSG00000224982,47.60998220101265,-2.035441059812304,0.2538615749630146,-8.0179170877233,1.0755336271782665e-15,1.2561170510007903e-13,TMEM233
ENSG00000182175,1084.7229649215296,0.9641723223357681,0.12024440993559954,8.018437803904225,1.070984884605795e-15,1.2561170510007903e-13,RGMA
ENSG00000197324,1046.7750321787116,0.8511334180507435,0.10624742885664347,8.010861318810385,1.1390783920521304e-15,1.3221695200997735e-13,LRP10
ENSG00000187773,393.62315146629237,0.9628259715232905,0.12024852522366959,8.006966985519162,1.1757203687776768e-15,1.3503651253496737e-13,DIPK1C
ENSG00000090581,931.887605489258,0.36806193084347627,0.045968864008151145,8.006765857390167,1.177644004665413e-15,1.3503651253496737e-13,GNPTG
ENSG00000173258,3065.8290657375715,-0.6837513206563368,0.08544826107655172,-8.001933708677525,1.2248032424983599e-15,1.3918874379955538e-13,ZNF483
ENSG00000117318,380.8294349570189,1.2997231853972315,0.16243380849182157,8.001555818120659,1.2285687216979781e-15,1.3918874379955538e-13,ID3
ENSG00000149305,38.283402163284926,-3.1158617870501937,0.3895745944741563,-7.9981134068969535,1.2633998471553698e-15,1.4228288754868807e-13,HTR3B
ENSG00000006283,353.55283254096787,-1.6584872341304526,0.2075811108295894,-7.989586468163583,1.3539213659745839e-15,1.5157510203691792e-13,CACNA1G
ENSG00000063180,3226.5682900609127,-1.1640196636050433,0.14573671480293296,-7.987140818832409,1.3810430758315589e-15,1.537019705572535e-13,CA11
ENSG00000177674,137.38312249729168,0.8304307462254725,0.10398094047459407,7.986374641690934,1.389649381710434e-15,1.537553584910024e-13,AGTRAP
ENSG00000152822,643.141509076346,-1.3642119032377675,0.17090268746459192,-7.982389999106414,1.4352669838429465e-15,1.570845991220632e-13,GRM1
ENSG00000104881,85.87969863070896,1.9683524580677167,0.2465897169843317,7.982297405340652,1.4363443788645313e-15,1.570845991220632e-13,PPP1R13L
ENSG00000155897,626.6902234167632,0.9539592943808252,0.11953637081461889,7.980494036080935,1.457487432954703e-15,1.575752127514456e-13,ADCY8
ENSG00000181722,1273.609905390271,0.9218344508412725,0.11550686024792878,7.980776629739638,1.4541541094880792e-15,1.575752127514456e-13,ZBTB20
ENSG00000232973,41.0439261282153,-2.209424552569721,0.2769027668530794,-7.979062750723648,1.4744860447238872e-15,1.5850724980781788e-13,CYP1B1-AS1
ENSG00000196227,947.2354827941047,-0.58947788640782,0.07396378433412748,-7.969817819824969,1.589084507622858e-15,1.6986146262273715e-13,FAM217B
ENSG00000105281,92.25206460142616,1.3163674623622934,0.16533565741407558,7.961788055588707,1.6957075629993895e-15,1.802403769210587e-13,SLC1A5
ENSG00000106537,741.8151109957214,-1.243811217147605,0.15641456725987346,-7.9520164837402065,1.834998304076447e-15,1.9395624532472837e-13,TSPAN13
ENSG00000163793,15.245711067615417,-2.5417476199299225,0.3197830384070463,-7.948350333373766,1.8901150687514053e-15,1.9867209500431438e-13,DNAJC5G
ENSG00000171303,155.46906399681038,-1.560168532858822,0.19640128043469854,-7.943779844029899,1.9611153762012966e-15,2.0386979625125566e-13,KCNK3
ENSG00000090376,165.91105363428537,0.5819384313244735,0.07325457967839526,7.944055291550637,1.9567630349421604e-15,2.0386979625125566e-13,IRAK3
ENSG00000117289,3234.8508034266483,0.9223171619145345,0.11613314216287599,7.941894490558007,1.9911628450611116e-15,2.0586230070249306e-13,ENSG00000117289
ENSG00000131386,1734.931054718378,1.6065342916469576,0.2023131180976421,7.940831058080961,2.008310620831477e-15,2.065067225333236e-13,GALNT15
ENSG00000212195,33.88322708257626,1.64506652637253,0.2072021398786838,7.9394282671777,2.031153155518582e-15,2.077265821751977e-13,LOC124904154
ENSG00000169896,288.7983538590898,0.7915256467259626,0.09971928034258962,7.937538698701436,2.0623271035799094e-15,2.0978079999855852e-13,ITGAM
ENSG00000074706,1172.9193362845456,-1.1897955044153432,0.15009058291013141,-7.927182914118922,2.241729803625246e-15,2.268103095432602e-13,IPCEF1
ENSG00000259834,185.1895002928044,-1.5743416223028959,0.19898056165911782,-7.912037282314886,2.532105325915503e-15,2.5482677003362405e-13,ENSG00000259834
ENSG00000185760,1008.1275065166341,-1.6507410184518063,0.20872771172627808,-7.908585806836035,2.6032918159055814e-15,2.6060466220599786e-13,KCNQ5
ENSG00000229618,19.509433797224148,-2.925311336177967,0.370075477473487,-7.904634363101085,2.6872118658107764e-15,2.6758972895336784e-13,ENSG00000229618
